,461000,Werbekosten,17.11.2025,200000000633,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,135.00 EUR,,
,461000,Werbekosten,10.11.2025,200000000621,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,127.00 EUR,,
,461000,Werbekosten,08.11.2025,200000000620,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,120.00 EUR,,
,461000,Werbekosten,05.11.2025,200000000604,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,113.00 EUR,,
,461000,Werbekosten,03.11.2025,200000000601,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,106.00 EUR,,
,461000,Werbekosten,01.11.2025,200000000597,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,100.00 EUR,,
,461000,Werbekosten,01.11.2025,200000000666,4,Kampagne Websitebesuche,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,91.21 EUR,,
,461000,Werbekosten,31.10.2025,76,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,31.10.2025,200000000618,6,Freelancer  (20411),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,393.04 EUR",,
,461000,Werbekosten,31.10.2025,200000000618,11,Google 10/2025  (21237),2,NetCo Professional Services GmbH,Lieferantenrechnung,"3,972.86 EUR",,
,461000,Werbekosten,30.10.2025,200000000596,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,94.00 EUR,,
,461000,Werbekosten,28.10.2025,200000000591,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,88.00 EUR,,
,461000,Werbekosten,26.10.2025,200000000589,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,83.00 EUR,,
,461000,Werbekosten,25.10.2025,200000000590,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,78.00 EUR,,
,461000,Werbekosten,23.10.2025,200000000580,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,73.00 EUR,,
,461000,Werbekosten,23.10.2025,200000000619,4,Kampagne zum Websitebesuche boosten,10000892,Linkedin Ireland Unlimited,Lieferantenrechnung,100.11 EUR,,
,461000,Werbekosten,22.10.2025,200000000592,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,18.42 EUR,,
,461000,Werbekosten,21.10.2025,200000000593,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,68.00 EUR,,
,461000,Werbekosten,20.10.2025,200000000577,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,33.62 EUR,,
,461000,Werbekosten,19.10.2025,200000000574,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,64.00 EUR,,
,461000,Werbekosten,18.10.2025,200000000575,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,60.00 EUR,,
,461000,Werbekosten,17.10.2025,200000000573,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,56.00 EUR,,
,461000,Werbekosten,16.10.2025,200000000567,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,53.00 EUR,,
,461000,Werbekosten,14.10.2025,200000000561,2,Anzeigen Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,50.00 EUR,,
,461000,Werbekosten,14.10.2025,200000000562,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,40.00 EUR,,
,461000,Werbekosten,13.10.2025,200000000563,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,47.00 EUR,,
,461000,Werbekosten,12.10.2025,200000000564,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,44.00 EUR,,
,461000,Werbekosten,12.10.2025,200000000566,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,42.00 EUR,,
,461000,Werbekosten,11.10.2025,200000000565,2,Anmeldung f. Showevent 11/2025,10003001,Meta Platforms Ireland Limited,Lieferantenrechnung,40.00 EUR,,
,461000,Werbekosten,10.10.2025,200000000547,3,Einlad.karten,10007397,Pensaki GmbH,Lieferantenrechnung,925.00 EUR,,
,461000,Werbekosten,10.10.2025,200000000547,4,SetUp Standardlayout,10007397,Pensaki GmbH,Lieferantenrechnung,150.00 EUR,,
,461000,Werbekosten,10.10.2025,200000000547,5,Druck Beileger,10007397,Pensaki GmbH,Lieferantenrechnung,55.00 EUR,,
,461000,Werbekosten,10.10.2025,200000000547,6,Anteil am Zuschlag allgemein,10007397,Pensaki GmbH,Lieferantenrechnung,20.46 EUR,,
,461000,Werbekosten,10.10.2025,200000000547,7,Anteil am Zuschlag allgemein,10007397,Pensaki GmbH,Lieferantenrechnung,3.32 EUR,,
,461000,Werbekosten,10.10.2025,200000000547,8,Anteil am Zuschlag allgemein,10007397,Pensaki GmbH,Lieferantenrechnung,1.22 EUR,,
,461000,Werbekosten,30.09.2025,69,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,30.09.2025,200000000543,3,Google 09/2025  (20344),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,592.26 EUR",,
,461000,Werbekosten,31.08.2025,66,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,31.08.2025,200000000476,12,Google 07/2025  (19431),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,478.53 EUR",,
,461000,Werbekosten,19.08.2025,59,2,UB Sachkonto Adseed,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,310.50 EUR,,
,461000,Werbekosten,01.08.2025,58,3,UB Google Cloud 02/2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,,609.60 EUR,
,461000,Werbekosten,01.08.2025,58,5,UB Google Cloud 03/2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,,680.81 EUR,
,461000,Werbekosten,01.08.2025,58,7,UB Google Cloud 04/2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,,648.62 EUR,
,461000,Werbekosten,31.07.2025,51,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,31.07.2025,200000000439,3,Google 07/2025  (18814),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,549.11 EUR",,
,461000,Werbekosten,02.07.2025,250000000492,3,#,1010107,DVS Media GmbH,Zahlungsausgang,,6.50 EUR,
,461000,Werbekosten,30.06.2025,43,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,30.06.2025,200000000389,10,Google 06/2025  (16591),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,125.34 EUR",,
,461000,Werbekosten,19.06.2025,200000000350,3,HOME OF FOUNDRY Newsletter,1010107,DVS Media GmbH,Lieferantenrechnung,325.00 EUR,,
,461000,Werbekosten,31.05.2025,34,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,31.05.2025,200000000317,5,Google 05/2025  (15926),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,403.95 EUR",,
,461000,Werbekosten,31.05.2025,200000000317,10,WirmachenDruck  (15919+ 15920),2,NetCo Professional Services GmbH,Lieferantenrechnung,22.27 EUR,,
,461000,Werbekosten,31.05.2025,200000000317,12,Content Marketing (15276),2,NetCo Professional Services GmbH,Lieferantenrechnung,348.80 EUR,,
,461000,Werbekosten,30.04.2025,27,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,30.04.2025,200000000257,13,Google  (15179),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,146.13 EUR",,
,461000,Werbekosten,30.04.2025,200000000257,14,Google Cloud EMEA (15254),2,NetCo Professional Services GmbH,Lieferantenrechnung,648.62 EUR,,
,461000,Werbekosten,31.03.2025,19,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.75 EUR,,
,461000,Werbekosten,31.03.2025,19,23,Sales Navigartor Core 6.3.24-6.3.25 JW,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,212.40 EUR,,
,461000,Werbekosten,31.03.2025,200000000191,18,Google  (13863),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,338.05 EUR",,
,461000,Werbekosten,31.03.2025,200000000191,19,Google Cloud EMEA (13871),2,NetCo Professional Services GmbH,Lieferantenrechnung,680.81 EUR,,
,461000,Werbekosten,21.03.2025,200000000149,3,Warnwesten inkl.  Firmenlogo,1010419,Trend Punkt Werbung,Lieferantenrechnung,80.00 EUR,,
,461000,Werbekosten,28.02.2025,10,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.35 EUR,,
,461000,Werbekosten,28.02.2025,14,11,Elementor Pro Advanced 14.6.24-13.6.25,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,21.56 EUR,,
,461000,Werbekosten,28.02.2025,200000000126,5,Google Cloud 02/2025,2,NetCo Professional Services GmbH,Lieferantenrechnung,609.60 EUR,,
,461000,Werbekosten,28.02.2025,200000000126,21,Google Ads 02/2025 (12842),2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,302.28 EUR",,
,461000,Werbekosten,31.01.2025,3,7,PresseBox Ticketpaket 31.10.-31.12.2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,219.29 EUR,,
,461000,Werbekosten,31.01.2025,3,15,Content-Marketing 04/2024-03/2025,#,Nicht zugeordnet,Manuelle Buchung für Erfassungsbelege,22.62 EUR,,
,461000,Werbekosten,31.01.2025,200000000081,13,Pressemitteilung (11525),2,NetCo Professional Services GmbH,Lieferantenrechnung,104.10 EUR,,
,461000,Werbekosten,31.01.2025,200000000081,18,Google Ads 01/2025,2,NetCo Professional Services GmbH,Lieferantenrechnung,"2,376.27 EUR",,
,Ergebnis,,,,,,,,,"46,296.56 EUR","1,945.53 EUR",
